list_id,company,raw_company
ru_PRAA,PRA,PRA GROUP INC
ru_PRAH,Pra Health Sciences,PRA HEALTH SCIENCES INC
ru_APTS,Preferred Apt Communities,PREFERRED APT CMNTYS INC
ru_PFBC,Preferred Bank,PREFERRED BANK
ru_PLPC,Preformed Line Products,PREFORMED LINE PRODUCTS
ru_PINC,Premier,PREMIER INC
ru_PFBI,Premier Financial Bank,PREMIER FINL BANCORP INC
ru_PBH,Prestige Brands,PRESTIGE BRANDS HOLDINGS
ru_PRGX,Prgx Global,PRGX GLOBAL INC
ru_TROW,Price T Rowe,PRICE T ROWE GROUP INC
ru_PRI,Primerica,PRIMERICA INC
ru_PRMW,Primo Wtr,PRIMO WTR CORP
ru_PRIM,Primoris,PRIMORIS SVCS CORP
ru_PRA,Proassurance,PROASSURANCE CORP
ru_PFIE,Profire Energy,PROFIRE ENERGY INC
ru_PGNX,Progenics Pharmaceutical,PROGENICS PHARMACEUTICAL
ru_PUMP,Propetro,PROPETRO HOLDING CO
ru_PB,Prosperity Bancshares,PROSPERITY BANCSHARES
ru_PTI,Proteostasis Thera,PROTEOSTASIS THERA INC
ru_PRTA,Prothena,PROTHENA CORP PLC
ru_PRLB,Proto Labs,PROTO LABS INC
ru_PRSC,Providence Service,PROVIDENCE SERVICE CORP
ru_PVBC,Provident Bank,PROVIDENT BANCORP INC
ru_PFS,Provident Financial,PROVIDENT FINANCIAL SVCS
ru_PBIP,Prudential Bank,PRUDENTIAL BANCORP INC
ru_PSB,Ps Business Parks,PS BUSINESS PARKS INC
ru_PTCT,Ptc Therapeutics,PTC THERAPEUTICS INC
ru_PEG,Public Svc Enterprise,PUBLIC SVC ENTERPRISE
ru_PLSE,Pulse Biosciences,PULSE BIOSCIENCES INC
ru_PBYI,Puma Biotechnology,PUMA BIOTECHNOLOGY INC
ru_PCYO,Purecycle,PURECYCLE CORP
ru_PRPL,Purple Innovation,PURPLE INNOVATION INC
ru_PZN,Pzena Investment Mgmt,PZENA INVESTMENT MGMT
ru_QCRH,QCR,QCR HOLDINGS INC
ru_QEP,Qep Resources,QEP RESOURCES INC
ru_QGEN,Qiagen,QIAGEN NV
ru_QTS,Qts Realty Trust,QTS REALTY TRUST INC
ru_QUAD,Quad / Graphics,QUAD / GRAPHICS INC
ru_KWR,Quaker Chemical,QUAKER CHEMICAL CORP
ru_QCP,Quality Care Properties,QUALITY CARE PROPERTIES
ru_QSII,Quality Systems,QUALITY SYSTEMS INC
ru_NX,Quanex Building Products,QUANEX BUILDING PRODUCTS
ru_QTRX,Quanterix,QUANTERIX CORPORATION
ru_QDEL,Quidel,QUIDEL CORP
ru_QNST,Quinstreet,QUINSTREET INC
ru_QES,Quintana Energy Services,QUINTANA ENERGY SERVICES
ru_QHC,Quorum Health,QUORUM HEALTH CORP
ru_QUOT,Quotient Technology,QUOTIENT TECHNOLOGY INC
ru_QRTEA,Qurate Retail,QURATE RETAIL INC
ru_RCM,R1 Rcm,R1 RCM INC
ru_RARX,Ra Pharmaceuticals,RA PHARMACEUTICALS INC
ru_RDN,Radian,RADIAN GROUP INC
ru_RLGT,Radiant Logistics,RADIANT LOGISTICS INC
ru_RDUS,Radius Health,RADIUS HEALTH INC
ru_RDNT,Radnet,RADNET INC
ru_METC,Ramaco Resources,RAMACO RESOURCES INC
ru_RPT,Ramco-Gershenson Properties,RAMCO-GERSHENSON PPTYS
ru_RRC,Range Resources,RANGE RESOURCES CORP
ru_RAVN,Raven Industries,RAVEN INDUSTRIES INC
ru_RYN,Rayonier,RAYONIER INC
ru_RYAM,Rayonier Adv Materials,RAYONIER ADV MATERIALS
ru_RBB,Rbb Bank,RBB BANCORP
ru_ROLL,Rbc Bearings,RBC BEARINGS INC
ru_RICK,Rci Hospitality,RCI HOSPITALITY HLDGS
ru_RMAX,Re/Max,RE/MAX HOLDINGS INC
ru_RDI,Reading,READING INTERNATIONAL
ru_O,Realty Income,REALTY INCOME CORP
ru_RETA,Reate Pharmaceuticals,REATE PHARMACEUTICALS
ru_REPH,Recro Pharma,RECRO PHARMA INC
ru_RLH,Red Lion Hotels,RED LION HOTELS CORP
ru_RRGB,Red Robin Gourmet Burger,RED ROBIN GOURMET BURGER
ru_RRR,Red Rocks Resorts,RED ROCKS RESORTS INC
ru_RDFN,Redfin,REDFIN CORP
ru_RWT,Redwood Trust,REDWOOD TRUST INC
ru_REG,Regency Centers,REGENCY CENTERS CORP
ru_REGN,Regeneron Pharmaceutical,REGENERON PHARMACEUTICAL
ru_RGNX,Regenxbio,REGENXBIO INC
ru_RM,Regional Mgmt,REGIONAL MGMT CORP
ru_REIS,Reis,REIS INC
ru_RS,Reliance Steel & Alum,RELIANCE STEEL & ALUM
ru_RBNC,Reliant Bank,RELIANT BANCORP INC
ru_MARK,Remark,REMARK HOLDINGS INC
ru_RNR,Renaissancere,RENAISSANCERE HOLDINGS
ru_RNST,Renasant,RENASANT CORP
ru_REGI,Renewable Ener,RENEWABLE ENER GROUP INC
ru_RCII,Rent A Center,RENT A CENTER INC
ru_RGEN,Repligen,REPLIGEN CORP
ru_RBCAA,Republic Bank Inc Ky,REPUBLIC BANCORP INC KY
ru_FRBK,Republic First Bank,REPUBLIC FIRST BANCORP
ru_REN,Resolute Energy,RESOLUTE ENERGY CORP
ru_RECN,Resources Connection,RESOURCES CONNECTION
ru_TORC,Restorbio,RESTORBIO INC
ru_ROIC,Retail Opportunity Invts,RETAIL OPPORTUNITY INVTS
ru_RPAI,Retail Properties America,RETAIL PPTYS AMER INC
ru_RTRX,Retrophin,RETROPHIN INC
ru_REVG,REV,REV GROUP INC
ru_RVNC,Revance Therapeutics,REVANCE THERAPEUTICS INC
ru_REX,Rex American Resources,REX AMERICAN RESOURCES
ru_REXR,Rexford Industrial Rlty,REXFORD INDUSTRIAL RLTY
ru_RGCO,Rgc Res,RGC RES INC
ru_RYTM,Rhythm Pharmaceuticals,RHYTHM PHARMACEUTICALS
ru_RIGL,Rigel Pharmaceuticals,RIGEL PHARMACEUTICALS
ru_RNET,Rignet,RIGNET INC
ru_RMNI,Rimini Street,RIMINI STREET INC
ru_REI,Ring Energy,RING ENERGY INC
ru_RVSB,Riverview Bank,RIVERVIEW BANCORP INC
ru_RLI,RLI,RLI CORP
ru_RLJ,Rlj Lodging,RLJ LODGING TR
ru_RMR,RMR,RMR GROUP INC
ru_RCKT,Rocket Pharmaceuticals,ROCKET PHARMACEUTICALS
ru_RMTI,Rockwell Medical,ROCKWELL MEDICAL INC
ru_RCKY,Rocky Brands,ROCKY BRANDS INC
ru_ROG,Rogers,ROGERS CORP
ru_ROKU,Roku,ROKU INC
ru_ROL,Rollins,ROLLINS INC
ru_ROSE,Rosehill Resources,ROSEHILL RESOURCES INC
ru_RDC,Rowan Companies,ROWAN COMPANIES PLC
ru_RCL,Royal Caribbean Cruises,ROYAL CARIBBEAN CRUISES
ru_RGLD,Royal Gold,ROYAL GOLD INC
ru_RES,RPC,RPC INC
ru_RSPP,Rsp Permian,RSP PERMIAN INC
ru_RTIX,Rti Surgical,RTI SURGICAL INC
ru_RTEC,Rudolph Technologies,RUDOLPH TECHNOLOGIES INC
ru_RUTH,Ruth'S Hospitality,RUTH'S HOSPITALITY GROUP
ru_RHP,Ryman Hospitality Properties,RYMAN HOSPITALITY PPTYS
ru_STBA,S & T Bank,S & T BANCORP INC
ru_SBRA,Sabra Health Care Reit,SABRA HEALTH CARE REIT
ru_SB,Safe Bulkers,SAFE BULKERS INC
ru_SFE,Safeguard Scientifics,SAFEGUARD SCIENTIFICS
ru_SAFT,Safety Insurance,SAFETY INSURANCE GRP INC
ru_SAFE,Saftey Income & Growth,SAFTEY INCOME & GROWTH
ru_SGA,Saga Communications,SAGA COMMUNICATIONS INC
ru_SAGE,Sage Therapeutics,SAGE THERAPEUTICS INC
ru_SAIA,Saia,SAIA INC
ru_CRM,Salesforce Com,SALESFORCE COM INC
ru_SN,Sanchez Energy,SANCHEZ ENERGY CORP
ru_SD,Sandridge Energy,SANDRIDGE ENERGY INC
ru_SASR,Sandy Spring Bank,SANDY SPRING BANCORP
ru_JBSS,Sanfilippo John B & Son,SANFILIPPO JOHN B & SON
ru_SGMO,Sangamo Therapeutics,SANGAMO THERAPEUTICS INC
ru_SC,Santander Cnsmr Usa Hldg,SANTANDER CNSMR USA HLDG
ru_SRPT,Sarepta Therapeutics,SAREPTA THERAPEUTICS INC
ru_BFS,Saul Centers,SAUL CENTERS INC
ru_SVRA,Savara,SAVARA INC
ru_SBBX,Sb One Bank,SB ONE BANCORP
ru_SBAC,Sba Communications,SBA COMMUNICATIONS CORP
ru_HSIC,Schein Henry,SCHEIN HENRY INC
ru_SLB,Schlumberger,SCHLUMBERGER LTD
ru_SNDR,Schneider National,SCHNEIDER NATIONAL INC
ru_SCHN,Schnitzer Steel Inds,SCHNITZER STEEL INDS
ru_SCHL,Scholastic,SCHOLASTIC CORP
ru_SHLM,Schulman A,SCHULMAN A INC
ru_SCHW,Schwab Charles,SCHWAB CHARLES CORP
ru_SWM,Schweitzer-Mauduit,SCHWEITZER-MAUDUIT INTL
ru_SAIC,Science Applications Int,SCIENCE APPLICATIONS INT
ru_SALT,Scorpio Bulkers,SCORPIO BULKERS INC
ru_STNG,Scorpio Tankers,SCORPIO TANKERS INC
ru_SCPH,Scpharmaceuticals,SCPHARMACEUTICALS INC
ru_SSP,Scripps E W,SCRIPPS E W CO
ru_SBCF,Seacoast Banking Corp Fl,SEACOAST BANKING CORP FL
ru_CKH,Seacor,SEACOR HOLDINGS INC
ru_SMHI,Seacor Marine,SEACOR MARINE HOLDINGS
ru_SPNE,Seaspine,SEASPINE HOLDINGS CORP
ru_SGEN,Seattle Genetics,SEATTLE GENETICS INC
ru_SEAS,Seaworld Entmt,SEAWORLD ENTMT INC
ru_SEIC,Sei Investments,SEI INVESTMENTS CO
ru_SLCT,Select Bank,SELECT BANCORP INC
ru_WTTR,Select Energy Services,SELECT ENERGY SERVICES
ru_SIR,Select Income Reit,SELECT INCOME REIT
ru_SELB,Selecta Biosciences,SELECTA BIOSCIENCES INC
ru_SIGI,Selective Insurance,SELECTIVE INSURANCE GRP
ru_SEMG,Semgroup,SEMGROUP CORP
ru_SENEA,Seneca Foods,SENECA FOODS CORP
ru_SNH,Senior Housing Properties,SENIOR HOUSING PPTYS TR
ru_ST,Sensata Technologies,SENSATA TECHNOLOGIES
ru_SENS,Senseonics,SENSEONICS HOLDINGS INC
ru_SXT,Sensient Technologies,SENSIENT TECHNOLOGIES
ru_MCRB,Seres Therapeutics,SERES THERAPEUTICS INC
ru_SRG,Seritage Growth Prop,SERITAGE GROWTH PROP
ru_SREV,Servicesource,SERVICESOURCE INTL
ru_SFBS,Servisfirst Bancshares,SERVISFIRST BANCSHARES
ru_SHAK,Shake Shack,SHAKE SHACK INC
ru_SHEN,Shenandoah Telecomm,SHENANDOAH TELECOMM CO
ru_SHW,Sherwin Williams,SHERWIN WILLIAMS CO
ru_SHLO,Shiloh Industries,SHILOH INDUSTRIES INC
ru_SFL,Ship Finance,SHIP FINANCE INTL
ru_SCVL,Shoe Carnival,SHOE CARNIVAL INC
ru_SHBI,Shore Bancshares,SHORE BANCSHARES INC
ru_SFLY,Shutterfly,SHUTTERFLY INC
ru_SIFI,Si Financial,SI FINANCIAL GROUP
ru_SIEB,Siebert Financial,SIEBERT FINANCIAL CORP
ru_SNNA,Sienna Biopharma,SIENNA BIOPHARMA
ru_SIEN,Sientra,SIENTRA INC
ru_BSRR,Sierra Bank,SIERRA BANCORP
ru_SIGA,Siga Technologies,SIGA TECHNOLOGIES INC
ru_SIGM,Sigma Designs,SIGMA DESIGNS INC
ru_SBNY,Signature Bank,SIGNATURE BANK
ru_SIG,Signet Jewelers,SIGNET JEWELERS LTD
ru_SBOW,Silverbow Resources,SILVERBOW RESOURCES
ru_SAMG,Silvercrest Asset Mngmt,SILVERCREST ASSET MNGMT
ru_SFNC,Simmons First National,SIMMONS FIRST NATIONAL
ru_SPG,Simon Property,SIMON PROPERTY GROUP INC
ru_SMPL,Simply Good Foods,SIMPLY GOOD FOODS
ru_SSD,Simpson Manufacturing,SIMPSON MANUFACTURING
ru_SBGI,Sinclair Broadcast,SINCLAIR BROADCAST GROUP
ru_SIRI,Sirius Xm,SIRIUS XM HOLDINGS INC
ru_SITE,Siteone Landscape Supply,SITEONE LANDSCAPE SUPPLY
ru_SIX,Six Flags Entmt,SIX FLAGS ENTMT CORP
ru_SJW,SJW,SJW GROUP
ru_SKX,Skechers Usa,SKECHERS USA INC
ru_SKY,Skyline Champion,SKYLINE CHAMPION CORP
ru_SNBR,Sleep Number,SLEEP NUMBER CORPORATION
ru_SLM,SLM,SLM CORP
ru_SM,Sm Energy,SM ENERGY CO
ru_SND,Smart Sand,SMART SAND INC
ru_SMBK,Smartfinancial,SMARTFINANCIAL INC
ru_AOS,Smith A O,SMITH A O CORP
ru_SJM,Smucker J M,SMUCKER J M CO
ru_SNA,Snap On,SNAP ON INC
ru_SOI,Solaris Oilfield,SOLARIS OILFIELD
ru_SLDB,Solid Biosciences,SOLID BIOSCIENCES INC
ru_SONC,Sonic,SONIC CORP
ru_SRNE,Sorrento Therapeutics,SORRENTO THERAPEUTICS
ru_BID,Sothebys,SOTHEBYS
ru_SJI,South Jersey Industries,SOUTH JERSEY INDUSTRIES
ru_SSB,South State,SOUTH STATE CORPORATION
ru_SCCO,Southern Copper,SOUTHERN COPPER CORP
ru_SFST,Southern First Bancshare,SOUTHERN FIRST BANCSHARE
ru_SMBC,Southern Mo Bank,SOUTHERN MO BANCORP INC
ru_SONA,Southern Natl Bank,SOUTHERN NATL BANCORP
ru_SBSI,Southside Bancshares,SOUTHSIDE BANCSHARES INC
ru_SP,Sp Plus,SP PLUS CORPORATION
ru_SPKE,Spark Energy,SPARK ENERGY INC
ru_ONCE,Spark Therapeutics,SPARK THERAPEUTICS INC
ru_SPAR,Spartan Motors,SPARTAN MOTORS INC
ru_SPTN,Spartannash Company,SPARTANNASH COMPANY
ru_SPB,Spectrum Brands,SPECTRUM BRANDS HOLDINGS
ru_SPPI,Spectrum Pharmaceuticals,SPECTRUM PHARMACEUTICALS
ru_TRK,Speedway Motorsports,SPEEDWAY MOTORSPORTS INC
ru_SPRO,Spero Therapeutics,SPERO THERAPEUTICS INC
ru_SR,Spire,SPIRE INC
ru_SAVE,Spirit Airls,SPIRIT AIRLS INC
ru_SMTA,Spirit Mta Reit,SPIRIT MTA REIT
ru_SRC,Spirit Rlty Cap,SPIRIT RLTY CAP INC
ru_STXB,Spirit of Texas Bncshres,SPIRIT OF TEXAS BNCSHRES
ru_SPOK,Spok,SPOK HOLDINGS INC
ru_SPWH,Sportsmans Whse,SPORTSMANS WHSE HLDGS
ru_SBPH,Spring Bank Pharma,SPRING BANK PHARMA
ru_S,Sprint,SPRINT CORP
ru_SFM,Sprouts Frmrs Mkt,SPROUTS FRMRS MKT INC
ru_SPSC,Sps Comm,SPS COMM INC
ru_SRCI,Src Energy,SRC ENERGY INC
ru_JOE,St Joe,ST JOE CO
ru_STAA,Staar Surgical,STAAR SURGICAL CO
ru_STAG,Stag Indl,STAG INDL INC
ru_STMP,Stamps Com,STAMPS COM INC
ru_SMP,Standard Motor Products,STANDARD MOTOR PRODUCTS
ru_STWD,Starwood Property Trust,STARWOOD PPTY TRUST INC
ru_STFC,State Auto Financial,STATE AUTO FINANCIAL
ru_STBZ,State Bk Financial,STATE BK FINL CORP
ru_STML,Stemline Therapeutics,STEMLINE THERAPEUTICS
ru_SCL,Stepan,STEPAN CO
ru_STE,Steris,STERIS PLC
ru_STL,Sterling Bank,STERLING BANCORP
ru_STRL,Sterling Construction,STERLING CONSTRUCTION CO
ru_STC,Stewart Information,STEWART INFORMATION
ru_SYBT,Stock Yards Bank,STOCK YARDS BANCORP INC
ru_SRI,Stoneridge,STONERIDGE INC
ru_STOR,Store Capital,STORE CAPITAL CORP
ru_STRS,Stratus Properties,STRATUS PPTYS INC
ru_STRA,Strayer Education,STRAYER EDUCATION INC
ru_RGR,Sturm Ruger & Company,STURM RUGER & CO INC
ru_SMMF,Summit Financial,SUMMIT FINANCIAL GROUP
ru_INN,Summit Hotel Properties,SUMMIT HOTEL PPTYS
ru_SUM,Summit Matls,SUMMIT MATLS INC
ru_SUI,Sun Communities,SUN COMMUNITIES INC
ru_SNHY,Sun Hydraulics,SUN HYDRAULICS CORP
ru_SXC,Suncoke Energy,SUNCOKE ENERGY INC
ru_RUN,Sunrun,SUNRUN INC
ru_SHO,Sunstone Hotel Invs,SUNSTONE HOTEL INVS INC
ru_SPN,Superior Energy Services,SUPERIOR ENERGY SERVICES
ru_SGC,Superior Group of Companies,SUPERIOR GROUP OF COMPANIES
ru_SUP,Superior Industries,SUPERIOR INDUSTRIES INTL
ru_SUPN,Supernus Pharmaceuticals,SUPERNUS PHARMACEUTICALS
ru_SURF,Surface Oncology,SURFACE ONCOLOGY
ru_SGRY,Surgery Partners,SURGERY PARTNERS INC
ru_SRDX,Surmodics,SURMODICS INC
ru_SLD,Sutherland Asset Mgmt,SUTHERLAND ASSET MGMT
ru_SIVB,Svb Financial,SVB FINANCIAL GROUP
ru_SYNL,Synalloy,SYNALLOY CORP
ru_SNDX,Syndax Pharmaceuticals,SYNDAX PHARMACEUTICALS
ru_SYNH,Syneos Health,SYNEOS HEALTH INC
ru_SGYP,Synergy Pharmaceuticals,SYNERGY PHARMACEUTICALS
ru_SYBX,Synlogic,SYNLOGIC INC
ru_SNV,Synovus Financial,SYNOVUS FINANCIAL CORP
ru_SYNT,Syntel,SYNTEL INC
ru_SYRS,Syros Pharmaceuticals,SYROS PHARMACEUTICALS
ru_SYX,Systemax,SYSTEMAX INC
ru_TMUS,T-Mobile Us,T-MOBILE US INC
ru_TTOO,T2 Biosystems,T2 BIOSYSTEMS INC
ru_TRHC,Tabula Rasa Healthcare,TABULA RASA HEALTHCARE
ru_TCMD,Tactile Systems Tech,TACTILE SYSTEMS TECH
ru_TAHO,Tahoe Res,TAHOE RES INC
ru_TTWO,Take-Two Interactive,TAKE-TWO INTERACTIVE
ru_TALO,Talos Energy,TALOS ENERGY INC
ru_TNDM,Tandem Diabetes Care,TANDEM DIABETES CARE INC
ru_SKT,Tanger Factory Outlet,TANGER FACTORY OUTLET
ru_TPR,Tapestry,TAPESTRY INC
ru_TCO,Taubman Centers,TAUBMAN CENTERS INC
ru_TCF,Tcf Financial,TCF FINANCIAL CORP
ru_TISI,Team,TEAM INC
ru_TTGT,Techtarget,TECHTARGET INC
ru_TK,Teekay,TEEKAY CORP
ru_TNK,Teekay Tankers,TEEKAY TANKERS LTD
ru_TRC,Tejon Ranch,TEJON RANCH CO
ru_TDOC,Teladoc,TELADOC INC
ru_TNAV,Telenav,TELENAV INC
ru_TLGT,Teligent,TELIGENT INC
ru_TELL,Tellurian,TELLURIAN INC
ru_TNC,Tennant,TENNANT CO
ru_TER,Teradyne,TERADYNE INC
ru_TERP,Terraform Power,TERRAFORM POWER INC
ru_TRNO,Terreno Realty,TERRENO REALTY CORP
ru_TBNK,Territorial Bank,TERRITORIAL BANCORP INC
ru_TSRO,Tesaro,TESARO INC
ru_TTI,Tetra Technologies,TETRA TECHNOLOGIES INC
ru_TTPH,Tetraphase Pharma,TETRAPHASE PHARMA INC
ru_TCBI,Texas Capital Bancshares,TEXAS CAPITAL BANCSHARES
ru_TGH,Textainer,TEXTAINER GROUP HLDGS
ru_TFSL,Tfs Financial,TFS FINL CORP
ru_TGTX,Tg Therapeutics,TG THERAPEUTICS INC
ru_CC,The Chemours Company,THE CHEMOURS COMPANY
ru_TCS,The Container Store,THE CONTAINER STORE GRP
ru_KHC,The Kraft Heinz Company,THE KRAFT HEINZ COMPANY
ru_MEET,The Meet,THE MEET GROUP
ru_WEN,The Wendy'S Company,THE WENDY'S COMPANY
ru_TXMD,Therapeuticsmd,THERAPEUTICSMD INC
ru_TBPH,Theravance Biopharma,THERAVANCE BIOPHARMA INC
ru_THR,Thermon,THERMON GROUP HLDGS INC
ru_TPRE,Third Point Reinsurance,THIRD POINT REINSURANCE
ru_TDW,Tidewater,TIDEWATER INC
ru_TIER,Tier Reit,TIER REIT INC
ru_TIF,Tiffany & Company,TIFFANY & CO
ru_TTS,Tile Shop,TILE SHOP HLDGS INC
ru_TLYS,Tillys,TILLYS INC
ru_TSBK,Timberland Bank,TIMBERLAND BANCORP INC
ru_TMST,Timkensteel,TIMKENSTEEL CORPORATION
ru_TIPT,Tiptree,TIPTREE INC
ru_TWI,Titan,TITAN INTERNATIONAL INC
ru_TITN,Titan Machinery,TITAN MACHINERY INC
ru_TVTY,Tivity Health,TIVITY HEALTH INC
ru_TIVO,Tivo,TIVO CORPORATION
ru_TJX,Tjx Companies,TJX COMPANIES INC
ru_TOCA,Tocagen,TOCAGEN INC
ru_TMP,Tompkins Financial,TOMPKINS FINANCIAL CORP
ru_TR,Tootsie Roll Industries,TOOTSIE ROLL INDUSTRIES
ru_BLD,Topbuild,TOPBUILD CORP
ru_CLUB,Town Sports,TOWN SPORTS INTL
ru_TOWN,Townebank Portsmouth Va,TOWNEBANK PORTSMOUTH VA
ru_TRTX,Tpg Re Finance Trust,TPG RE FINANCE TRUST
ru_TPIC,Tpi Composites,TPI COMPOSITES INC
ru_TCI,Transcontinental Realty,TRANSCONTINENTAL REALTY
ru_TDG,Transdigm,TRANSDIGM GROUP INC
ru_TRXC,Transenterix,TRANSENTERIX INC
ru_RIG,Transocean,TRANSOCEAN LTD
ru_TRU,Transunion,TRANSUNION
ru_TVPT,Travelport Worldwide,TRAVELPORT WORLDWIDE LTD
ru_TREC,Trecora Resources,TRECORA RESOURCES
ru_TG,Tredegar,TREDEGAR CORP
ru_TREX,Trex,TREX INC
ru_TPH,Tri Pointe,TRI POINTE GROUP INC
ru_TCBK,Trico Bancshares,TRICO BANCSHARES
ru_TRS,Trimas,TRIMAS CORP
ru_TNET,Trinet,TRINET GROUP INC
ru_TPHS,Trinity Place,TRINITY PLACE HOLDINGS
ru_TSE,Trinseo Sa,TRINSEO SA
ru_TSC,Tristate Cap,TRISTATE CAP HLDGS INC
ru_TRTN,Triton,TRITON INTERNATIONAL LTD
ru_TGI,Triumph,TRIUMPH GROUP INC
ru_TBK,Triumph Bank,TRIUMPH BANCORP INC
ru_TRNC,Tronc,TRONC INC
ru_TROX,Tronox,TRONOX LTD
ru_TRUP,Trupanion,TRUPANION INC
ru_TRST,Trustco Bank Corp Ny,TRUSTCO BANK CORP NY
ru_TRMK,Trustmark,TRUSTMARK CORP
ru_TPB,Turning Point Brands,TURNING POINT BRANDS INC
ru_HEAR,Turtle Beach,TURTLE BEACH CORP
ru_TWO,Two Hbrs Invt,TWO HBRS INVT CORP
ru_TYME,Tyme,TYME
ru_USCR,U S Concrete,U S CONCRETE INC
ru_USG,U S G,U S G CORP
ru_USPH,U S Physical Therapy,U S PHYSICAL THERAPY INC
ru_SLCA,U S Silica,U S SILICA HLDGS INC
ru_UDR,UDR,UDR INC
ru_UFPT,Ufp Technologies,UFP TECHNOLOGIES INC
ru_UPL,Ultra Petroleum,ULTRA PETROLEUM CORP
ru_RARE,Ultragenyx Pharma,ULTRAGENYX PHARMA
ru_UMBF,Umb Financial,UMB FINANCIAL CORP
ru_UMH,Umh Properties,UMH PROPERTIES INC
ru_UMPQ,Umpqua,UMPQUA HOLDINGS CORP
ru_UFI,Unifi,UNIFI INC
ru_UNF,Unifirst Corp Mass,UNIFIRST CORP MASS
ru_UBSH,Union Bankshares,UNION BANKSHARES CORP
ru_UNT,Unit,UNIT CORP
ru_UBSI,United Bankshares,UNITED BANKSHARES INC
ru_UCBI,United Community Banks,UNITED COMMUNITY BANKS
ru_UCFC,United Community Financial,UNITED CMNTY FINL CO
ru_UBNK,United Financial Bank,UNITED FINANCIAL BANCORP
ru_UFCS,United Fire,UNITED FIRE GROUP INC
ru_UIHC,United Ins,UNITED INS HLDGS CORP
ru_UPS,United Parcel Service,UNITED PARCEL SERVICE
ru_UBFO,United Security Banc,UNITED SECURITY BANC
ru_USM,United States Cellular,UNITED STATES CELLULAR
ru_USLM,United States Lime & Min,UNITED STATES LIME & MIN
ru_UTHR,United Therapeutics,UNITED THERAPEUTICS
ru_UNH,Unitedhealth,UNITEDHEALTH GROUP INC
ru_UNIT,Uniti,UNITI GROUP INC
ru_UTL,Unitil,UNITIL CORP
ru_UNTY,Unity Bank,UNITY BANCORP INC
ru_UBX,Unity Biotechnology,UNITY BIOTECHNOLOGY
ru_USAP,Univ Stainless and Alloy,UNIV STAINLESS AND ALLOY
ru_OLED,Universal Display,UNIVERSAL DISPLAY CORP
ru_UEIC,Universal Electronics,UNIVERSAL ELECTRONICS
ru_UFPI,Universal Forest Prods,UNIVERSAL FOREST PRODS
ru_UHS,Universal Health,UNIVERSAL HEALTH SVCS
ru_UHT,Universal Health Realty,UNIVERSAL HEALTH REALTY
ru_UVE,Universal Insurance,UNIVERSAL INSURANCE
ru_ULH,Universal Logistics Hldg,UNIVERSAL LOGISTICS HLDG
ru_UVSP,Univest Corporation of Penn,UNIVEST CORP OF PENN
ru_UNM,Unum,UNUM GROUP
ru_UMRX,Unum Therapeutics,UNUM THERAPEUTICS
ru_UEC,Uranium Energy,URANIUM ENERGY CORP
ru_UE,Urban Edge Properties,URBAN EDGE PROPERTIES
ru_UBA,Urstadt Biddle Properties Ins,URSTADT BIDDLE PPTYS INS
ru_USB,Us Bank,US BANCORP
ru_ECOL,Us Ecology,US ECOLOGY INC
ru_USAT,Usa Technologies,USA TECHNOLOGIES INC
ru_USAK,Usa Truck,USA TRUCK INC
ru_USNA,Usana Health Sciences,USANA HEALTH SCIENCES
ru_UTMD,Utah Med Prods,UTAH MED PRODS INC
ru_VFC,V F,V F CORP
ru_MTN,Vail Resorts,VAIL RESORTS INC
ru_VHI,Valhi,VALHI INC
ru_VR,Validus,VALIDUS HOLDINGS LTD
ru_VLY,Valley National Bank,VALLEY NATIONAL BANCORP
ru_VALU,Value Line,VALUE LINE INC
ru_VVV,Valvoline,VALVOLINE INC
ru_VNDA,Vanda Pharmaceuticals,VANDA PHARMACEUTICALS
ru_VREX,Varex Imaging,VAREX IMAGING
ru_VGR,Vector,VECTOR GROUP LTD
ru_VEC,Vectrus,VECTRUS INC
ru_VRA,Vera Bradley,VERA BRADLEY INC
ru_VCYT,Veracyte,VERACYTE INC
ru_VSTM,Verastem,VERASTEM INC
ru_VER,Vereit,VEREIT INC
ru_VCEL,Vericel,VERICEL CORP
ru_VBTX,Veritex,VERITEX HOLDINGS
ru_VSM,Versum Materials,VERSUM MATERIALS
ru_VRTX,Vertex Pharmaceuticals,VERTEX PHARMACEUTICALS
ru_VVI,Viad,VIAD CORP
ru_VICI,Vici Properties,VICI PROPERTIES INC
ru_VICR,Vicor,VICOR CORP
ru_VRAY,Viewray,VIEWRAY INC
ru_VKTX,Viking Therapeutics,VIKING THERAPEUTICS INC
ru_VLGEA,Village Super Market,VILLAGE SUPER MARKET INC
ru_VHC,Virnetx,VIRNETX HOLDING CORP
ru_VIRT,Virtu Financial,VIRTU FINL INC
ru_VRTS,Virtus Investment Ptnrs,VIRTUS INVESTMENT PTNRS
ru_VPG,Vishay Precision,VISHAY PRECISION GROUP
ru_VTL,Vital Therapies,VITAL THERAPIES INC
ru_VSLR,Vivint Solar,VIVINT SOLAR INC
ru_VCRA,Vocera Communications,VOCERA COMMUNICATIONS
ru_VG,Vonage,VONAGE HLDGS CORP
ru_VYGR,Voyager Therapeutics,VOYAGER THERAPEUTICS INC
ru_VSEC,VSE,VSE CORP
ru_WPC,W P Carey,W P CAREY INC
ru_WTI,W&T Offshore,W&T OFFSHORE INC
ru_WAB,Wabtec,WABTEC CORP
